Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,Currency,Amount,Ship-City,Ship-State,Ship-Postal-Code,Ship-Country
16481,402-3546587-6389101,3546587,Men,33,Senior,2022-05-05,May,Delivered,Flipkart,VOLS727-KR-XXXL,Sweatshirt,M,1,INR,699.00,HYDERABAD,TELANGANA,500045,IN
16482,407-4121341-3546713,4121341,Women,20,Junior,2022-05-05,May,Delivered,Amazon,VOLS2199-KR-N-6XL,Topwear,Free,1,INR,699.00,ALAPPUZHA,KERALA,688012,IN
16483,171-0856224-4145914,856224,Men,31,Senior,2022-05-05,May,Delivered,Flipkart,VOLS798-KR-M,Sweatshirt,M,1,INR,666.00,Kolkata,WEST BENGAL,700156,IN
16484,402-7872281-3821115,7872281,Men,28,Senior,2022-05-05,May,Delivered,Amazon,VOLS0-SKD-S,Activwear,M,1,INR,842.00,NEW DELHI,DELHI,110045,IN
16485,407-4762993-2275526,4762993,Men,32,Senior,2022-05-05,May,Delivered,Amazon,VOLS45-KR-NP-M,Sweatshirt,M,1,INR,702.00,Bangalore,KARNATAKA,560035,IN
16486,405-6894696-3720349,6894696,Women,22,Senior,2022-05-05,May,Delivered,Amazon,VOLS6-SKD-S,T-Shirt,M,1,INR,459.00,MUMBAI,MAHARASHTRA,400053,IN
16487,405-6894696-3720349,6894696,Women,30,Senior,2022-05-05,May,Delivered,Flipkart,VOLS3-SET-S,T-Shirt,M,1,INR,735.00,NEW DELHI,DELHI,110019,IN
16488,408-9825649-5161968,9825649,Women,32,Senior,2022-05-05,May,Delivered,Flipkart,VOLS530-KR-S,T-Shirt,S,1,INR,299.00,CHANGANACHERRY,KERALA,686101,IN
16489,408-0473111-4852364,473111,Men,24,Senior,2022-05-05,May,Delivered,Amazon,VOLS78-KR-NP-XL,Sweatshirt,XXL,1,INR,599.00,BENGALURU,KARNATAKA,560066,IN
16490,408-0473111-4852364,473111,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS797-KR-XXL,Topwear,Free,1,INR,788.00,BIHARSHARIF,BIHAR,803101,IN
16491,404-9131461-5469917,9131461,Women,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS30-KR-NP-L,Activwear,S,1,INR,665.00,HYDERABAD,TELANGANA,500090,IN
16492,171-3273503-5721145,3273503,Women,20,Junior,2022-05-05,May,Delivered,Flipkart,VOLS862-TU-S,T-Shirt,L,1,INR,709.00,NEW DELHI,DELHI,110067,IN
16493,402-8860278-8307512,8860278,Women,28,Senior,2022-05-05,May,Delivered,Flipkart,VOLS642-TP-XS,Sweatshirt,M,1,INR,699.00,NAVI MUMBAI,MAHARASHTRA,400706,IN
16494,402-7179373-9717165,7179373,Men,23,Senior,2022-05-05,May,Delivered,Amazon,VOLS42-KR-NP-N-XS,Sweatshirt,S,1,INR,699.00,KOCHI,KERALA,682012,IN
16495,407-9371023-4662765,9371023,Women,29,Senior,2022-05-05,May,Delivered,Amazon,VOLS710-DR-L,Sweatshirt,L,1,INR,699.00,HYDERABAD,TELANGANA,500090,IN
16496,404-2578244-9195558,2578244,Men,21,Senior,2022-05-05,May,Delivered,Amazon,VOLS3068-KR-4XL,Sweatshirt,L,1,INR,771.00,chennai,TAMIL NADU,600079,IN
16497,408-0247509-1469170,247509,Men,28,Senior,2022-05-05,May,Delivered,Amazon,VOLS773-KR-S,Activwear,XXL,1,INR,885.00,INDORE,MADHYA PRADESH,452010,IN
16498,171-2681423-3367565,2681423,Women,30,Senior,2022-05-05,May,Delivered,Flipkart,VOLS84-KR-NP-XL,T-Shirt,3XL,1,INR,458.00,NEW DELHI,DELHI,110064,IN
16499,404-9437988-1438732,9437988,Men,23,Senior,2022-05-05,May,Delivered,Amazon,VOLS798-KR-XL,Sweatshirt,XS,1,INR,635.00,Pandav nagar janta garden,Delhi,110091,IN
16500,402-3196340-4469118,3196340,Women,26,Senior,2022-05-05,May,Delivered,Amazon,VOLS04,Sweatshirt,XL,1,INR,641.00,PORT BLAIR,ANDAMAN & NICOBAR ,744101,IN
16501,406-6960106-5312349,6960106,Men,23,Senior,2022-05-05,May,Delivered,Flipkart,VOLS55-KR-PP-L,Sweatshirt,M,1,INR,671.00,VASAI VIRAR,MAHARASHTRA,401209,IN
16502,406-7693081-9295538,7693081,Women,31,Senior,2022-05-05,May,Delivered,Amazon,VOLS606-KR-XS,T-Shirt,XL,1,INR,725.00,MYSURU,KARNATAKA,570019,IN
16503,171-7162474-2949126,7162474,Women,24,Senior,2022-05-05,May,Delivered,Amazon,VOLS800-KR-XXL,T-Shirt,M,1,INR,328.00,"Thaiyur, Kelambakkam",TAMIL NADU,603103,IN
16504,171-7162474-2949126,7162474,Women,29,Senior,2022-05-05,May,Delivered,Flipkart,VOLS721-KR-M,T-Shirt,XL,1,INR,319.00,HYDERABAD,TELANGANA,500053,IN
16505,404-8622800-8472324,8622800,Women,29,Senior,2022-05-05,May,Refunded,Amazon,VOLS0-TP-L,T-Shirt,M,1,INR,301.00,KOTTAYAM,KERALA,686501,IN
16506,171-9870537-1834737,9870537,Men,24,Senior,2022-05-05,May,Delivered,Flipkart,VOLS22-KR-SHA-S,Sweatshirt,M,1,INR,799.00,BETTIAH,BIHAR,845438,IN
16507,403-8151820-8751553,8151820,Men,26,Senior,2022-05-05,May,Delivered,Amazon,VOLS34-KR-NP-M,Sweatshirt,L,1,INR,788.00,MOHALI,PUNJAB,160062,IN
16508,405-6336548-9029930,6336548,Women,23,Senior,2022-05-05,May,Delivered,Amazon,VOLS84-KR-PP-M,T-Shirt,5XL,1,INR,469.00,CHENNAI,TAMIL NADU,600075,IN
16509,408-8512749-3289929,8512749,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS510-KR-M,Topwear,S,1,INR,259.00,Mumbai,MAHARASHTRA,400078,IN
16510,405-5842573-5265111,5842573,Women,22,Senior,2022-05-05,May,Delivered,Flipkart,VOLS801-KR-S,Sweatshirt,L,1,INR,736.00,THIRUVANANTHAPURAM,KERALA,695043,IN
16511,408-3589569-8574732,3589569,Men,28,Senior,2022-05-05,May,Delivered,Flipkart,VOLS619-KR-XL,Activwear,3XL,1,INR,885.00,BENGALURU,KARNATAKA,560035,IN
16512,405-8473869-4311528,8473869,Men,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS741-KR-L,Sweatshirt,XL,1,INR,655.00,GANAUR,HARYANA,131101,IN
16513,406-8868655-9681960,8868655,Men,22,Senior,2022-05-05,May,Delivered,Amazon,VOLS31-KR-NP-L,Sweatshirt,XXL,1,INR,597.00,ALLAHABAD,UTTAR PRADESH,211002,IN
16514,406-9268800-4869121,9268800,Women,29,Senior,2022-05-05,May,Delivered,Amazon,VOLS638-KR-XL,Topwear,M,1,INR,545.00,Pune,MAHARASHTRA,411001,IN
16515,171-6299664-9769158,6299664,Women,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS33-KR-PP-XXL,Sweatshirt,XL,1,INR,699.00,KOLKATA,WEST BENGAL,700016,IN
16516,171-6299664-9769158,6299664,Women,32,Senior,2022-05-05,May,Delivered,Flipkart,VOLS2-DR-XXXL,Sweatshirt,XL,1,INR,699.00,VISAKHAPATNAM,ANDHRA PRADESH,530013,IN
16517,406-4463728-8212316,4463728,Women,27,Senior,2022-05-05,May,Delivered,Amazon,VOLS510-KR-S,Topwear,XL,1,INR,518.00,KOLKATA,WEST BENGAL,700075,IN
16518,406-4463728-8212316,4463728,Women,21,Senior,2022-05-05,May,Delivered,Flipkart,VOLS721-KR-XS,Sweatshirt,XL,1,INR,560.00,SANGLI MIRAJ KUPWAD,MAHARASHTRA,416414,IN
16519,408-7750427-9537901,7750427,Women,24,Senior,2022-05-05,May,Delivered,Amazon,VOLS371-KR-M,T-Shirt,L,1,INR,416.00,Kochi,KERALA,682002,IN
16520,408-2122080-6301122,2122080,Women,22,Senior,2022-05-05,May,Delivered,Amazon,VOLS3-SET-M,T-Shirt,XL,1,INR,349.00,BENGALURU,KARNATAKA,562149,IN
16521,406-2266051-9813103,2266051,Women,34,Senior,2022-05-05,May,Delivered,Amazon,VOLS31-KR-NP-XS,T-Shirt,3XL,1,INR,696.00,FARIDABAD,HARYANA,121005,IN
16522,404-2635265-7837169,2635265,Women,29,Senior,2022-05-05,May,Delivered,Amazon,VOLS8-SKD-S,Topwear,S,1,INR,539.00,CHENNAI,TAMIL NADU,600037,IN
16523,403-1251689-7813124,1251689,Men,21,Senior,2022-05-05,May,Delivered,Flipkart,VOLS1-DR-XXXL,Activwear,3XL,1,INR,725.00,MUMBAI,MAHARASHTRA,400018,IN
16524,171-9616735-3475557,9616735,Women,20,Junior,2022-05-05,May,Delivered,Amazon,VOLS93-KR-NP-M,Sweatshirt,XS,1,INR,652.00,Gurdaspur,PUNJAB,143521,IN
16525,405-4093694-2721144,4093694,Women,34,Senior,2022-05-05,May,Returned,Amazon,VOLS468-KR-L,T-Shirt,XS,1,INR,292.00,NAVI MUMBAI,MAHARASHTRA,400706,IN
16526,405-4093694-2721144,4093694,Women,23,Senior,2022-05-05,May,Delivered,Amazon,VOLS76-KR-NP-M,Sweatshirt,3XL,1,INR,635.00,BHUSAWAL,MAHARASHTRA,425201,IN
16527,405-4093694-2721144,4093694,Men,20,Junior,2022-05-05,May,Delivered,Amazon,VOLS92-KR-NP-S,Sweatshirt,S,1,INR,699.00,NEW DELHI,DELHI,110010,IN
16528,171-7947817-5474757,7947817,Women,21,Senior,2022-05-05,May,Delivered,Flipkart,VOLS25,Sweatshirt,M,1,INR,730.00,Bangalore,KARNATAKA,560078,IN
16529,408-4371959-5785121,4371959,Men,37,Senior,2022-05-05,May,Delivered,Amazon,VOLS299-KR-L,Activwear,3XL,1,INR,899.00,VISAKHAPATNAM,ANDHRA PRADESH,530013,IN
16530,408-1788910-8776367,1788910,Men,21,Senior,2022-05-05,May,Delivered,Amazon,VOLS1-TP-L,Sweatshirt,XS,1,INR,699.00,Kota,RAJASTHAN,324008,IN
16531,406-6462115-5269162,6462115,Women,23,Senior,2022-05-05,May,Delivered,Flipkart,VOLS405-KR-S,Sweatshirt,XXL,1,INR,589.00,GUDIBANDA,KARNATAKA,561209,IN
16532,407-8254164-6085136,8254164,Women,20,Junior,2022-05-05,May,Delivered,Flipkart,VOLS706-DR-XS,Topwear,Free,1,INR,702.00,HYDERABAD,TELANGANA,502032,IN
16533,407-7638355-2217905,7638355,Women,27,Senior,2022-05-05,May,Delivered,Flipkart,VOLS07,Sweatshirt,M,1,INR,599.00,NEW DELHI,DELHI,110075,IN
16534,171-8590680-7522726,8590680,Men,36,Senior,2022-05-05,May,Delivered,Flipkart,VOLS9-SET-M,Sweatshirt,XXL,1,INR,612.00,P O Peerumadara District Nainital,UTTARAKHAND,244715,IN
16535,407-3067202-9051530,3067202,Women,23,Senior,2022-05-05,May,Delivered,Flipkart,VOLS798-KR-M,T-Shirt,XXL,1,INR,431.00,HOSUR,TAMIL NADU,635109,IN
16536,402-7655410-4445954,7655410,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS535-KR-XL,Sweatshirt,XS,1,INR,716.00,JALANDHAR,PUNJAB,144001,IN
16537,404-6759914-9471510,6759914,Women,32,Senior,2022-05-05,May,Delivered,Amazon,VOLS21-KR-DPT-S,Sweatshirt,M,1,INR,699.00,KOTDWARA,UTTARAKHAND,246149,IN
16538,171-6547053-2868312,6547053,Women,34,Senior,2022-05-05,May,Refunded,Amazon,VOLS24-KR-NP-XXXL,T-Shirt,6XL,1,INR,527.00,MYSURU,KARNATAKA,570023,IN
16539,405-1841330-1387550,1841330,Women,24,Senior,2022-05-05,May,Delivered,Flipkart,VOLS797-KR-XXL,T-Shirt,3XL,1,INR,852.00,SECUNDERABAD,TELANGANA,500026,IN
16540,171-7916841-2821957,7916841,Men,29,Senior,2022-05-05,May,Delivered,Amazon,VOLS89-KR-NP-S,Sweatshirt,XL,1,INR,692.00,RISHIKESH,UTTARAKHAND,249202,IN
16541,171-7916841-2821957,7916841,Women,30,Senior,2022-05-05,May,Delivered,Flipkart,VOLS671-TU-XXXL,T-Shirt,XXL,1,INR,698.00,KOTPUTLI,RAJASTHAN,303108,IN
16542,171-7916841-2821957,7916841,Men,20,Junior,2022-05-05,May,Returned,Amazon,VOLS3-SET-XXL,Sweatshirt,M,1,INR,699.00,PUNE,MAHARASHTRA,411028,IN
16543,171-7916841-2821957,7916841,Women,23,Senior,2022-05-05,May,Delivered,Amazon,VOLS405-KR-XS,Sweatshirt,M,1,INR,899.00,COIMBATORE,TAMIL NADU,641023,IN
16544,408-9532225-9315538,9532225,Men,26,Senior,2022-05-05,May,Delivered,Flipkart,VOLS003-KR-XL,Activwear,XL,1,INR,625.00,LUCKNOW,UTTAR PRADESH,226001,IN
16545,402-6686774-7439515,6686774,Women,26,Senior,2022-05-05,May,Delivered,Amazon,VOLS98-KR-NP-A-XXXL,Sweatshirt,S,1,INR,599.00,SIDDAPUR,KARNATAKA,581355,IN
16546,404-3598797-4553948,3598797,Men,29,Senior,2022-05-05,May,Returned,Amazon,VOLS7-KR-L,Sweatshirt,3XL,1,INR,801.00,VISAKHAPATNAM,ANDHRA PRADESH,530041,IN
16547,407-0058224-5823534,58224,Men,20,Junior,2022-05-05,May,Returned,Amazon,VOLS10-KR-PP-M,Activwear,L,1,INR,735.00,SILIGURI,WEST BENGAL,735203,IN
16548,406-1662133-2067508,1662133,Women,27,Senior,2022-05-05,May,Returned,Amazon,VOLS69-KR-NP-XS,Sweatshirt,XL,1,INR,635.00,MANGALURU,KARNATAKA,575008,IN
16549,405-3472944-8171563,3472944,Women,24,Senior,2022-05-05,May,Returned,VS Website,VOLS797-KR-L,T-Shirt,XS,1,INR,469.00,CHENNAI,TAMIL NADU,600024,IN
16550,403-1162990-3657926,1162990,Men,26,Senior,2022-05-05,May,Returned,Amazon,VOLS516-KR-E-XXXL,Sweatshirt,L,1,INR,699.00,LUCKNOW,UTTAR PRADESH,226024,IN
16551,406-4587902-7659506,4587902,Women,37,Senior,2022-05-05,May,Returned,Amazon,VOLS706-DR-XS,Sweatshirt,XL,1,INR,699.00,TURA,MEGHALAYA,794001,IN
16552,402-3506111-1301113,3506111,Women,28,Senior,2022-05-05,May,Returned,Amazon,VOLS35-KR-NP-XXXL,Sweatshirt,XL,1,INR,699.00,SONAPUR GAON,ASSAM,782402,IN
16553,407-0659171-5829912,659171,Women,31,Senior,2022-05-05,May,Returned,Amazon,VOLS2199-KR-N-6XL,Topwear,Free,1,INR,329.00,CHITTOOR,ANDHRA PRADESH,517002,IN
16554,405-3485350-6303521,3485350,Women,26,Senior,2022-05-05,May,Returned,Amazon,VOLS781-KR-XXXL,Sweatshirt,S,1,INR,545.00,BHUBANESWAR,ODISHA,751010,IN
16555,407-5517827-4751552,5517827,Women,34,Senior,2022-05-05,May,Returned,Flipkart,VOLS16,Topwear,Free,1,INR,599.00,KALYAN,MAHARASHTRA,421306,IN
16556,408-7920748-3483510,7920748,Men,36,Senior,2022-05-05,May,Returned,Flipkart,VOLS3-SKD-XS,Activwear,XXL,1,INR,743.00,PUNE,MAHARASHTRA,411015,IN
16557,408-2284631-3352303,2284631,Women,31,Senior,2022-05-05,May,Returned,Amazon,VOLS735-KR-XXXL,Sweatshirt,S,1,INR,699.00,DULIAJAN,ASSAM,786602,IN
16558,403-9955685-6738738,9955685,Men,26,Senior,2022-05-05,May,Returned,Amazon,VOLS022-KR-L,Gymvest,L,1,INR,855.00,HYDERABAD,TELANGANA,500010,IN
16559,407-1422253-6664367,1422253,Men,36,Senior,2022-05-05,May,Returned,Flipkart,VOLS24-KR-NP-S,Sweatshirt,S,1,INR,666.00,SURAT,GUJARAT,395003,IN
16560,407-7304457-5256367,7304457,Women,28,Senior,2022-05-05,May,Returned,VS Website,VOLS69-KR-NP-XXL,Sweatshirt,M,1,INR,857.00,KARIMNAGAR,TELANGANA,505001,IN
16561,403-8339850-4298725,8339850,Women,25,Senior,2022-05-05,May,Returned,Amazon,VOLS323-KR-A-S,Sweatshirt,M,1,INR,699.00,Purnea,BIHAR,854204,IN
16562,403-0820890-3530748,820890,Women,21,Senior,2022-05-05,May,Returned,Amazon,VOLS24-KR-NP-L,Sweatshirt,S,1,INR,618.00,RAJAHMUNDRY,ANDHRA PRADESH,533104,IN
16563,171-8990017-4001105,8990017,Men,22,Senior,2022-05-05,May,Returned,Flipkart,VOLS26,Sweatshirt,L,1,INR,699.00,FIROZABAD,UTTAR PRADESH,283203,IN
16564,171-8990017-4001105,8990017,Men,22,Senior,2022-05-05,May,Returned,VS Website,VOLS797-KR-XXXL,Sweatshirt,L,1,INR,699.00,NEW DELHI,DELHI,110074,IN
16565,171-8583143-3499514,8583143,Women,22,Senior,2022-05-05,May,Returned,Amazon,VOLS405-KR-S,T-Shirt,M,1,INR,518.00,BENGALURU,KARNATAKA,560078,IN
16566,407-3257709-9090715,3257709,Men,21,Senior,2022-05-05,May,Delivered,Amazon,VOLS2-DR-S,Sweatshirt,S,1,INR,699.00,BHUNTAR,HIMACHAL PRADESH,175125,IN
16567,408-5632593-9809120,5632593,Men,31,Senior,2022-05-05,May,Delivered,Flipkart,VOLS797-KR-XL,Activwear,L,1,INR,807.00,BENGALURU,KARNATAKA,562106,IN
16568,407-6185404-3004354,6185404,Men,26,Senior,2022-05-05,May,Returned,Amazon,VOLS797-KR-XL,Sweatshirt,3XL,1,INR,799.00,HYDERABAD,TELANGANA,500057,IN
16569,407-2165368-3285105,2165368,Men,22,Senior,2022-05-05,May,Delivered,VS Website,VOLS1-TP-XXL,Activwear,M,1,INR,842.00,BENGALURU,KARNATAKA,560037,IN
16570,408-9715854-3669144,9715854,Women,29,Senior,2022-05-05,May,Delivered,Amazon,VOLS74-KR-NP-XS,Sweatshirt,3XL,1,INR,699.00,PATNA,BIHAR,800014,IN
16571,408-7286566-1931558,7286566,Women,20,Junior,2022-05-05,May,Delivered,Flipkart,VOLS28-KR-DH-XS,Topwear,XXL,1,INR,545.00,BENGALURU,KARNATAKA,560037,IN
16572,408-4285507-5361101,4285507,Men,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS89-KR-NP-L,Activwear,M,1,INR,735.00,BENGALURU,KARNATAKA,560068,IN
16573,408-4285507-5361101,4285507,Women,18,Junior,2022-05-05,May,Delivered,Flipkart,VOLS025-KR-S,T-Shirt,XL,1,INR,487.00,PANIPAT,HARYANA,132103,IN
16574,405-2339429-8512367,2339429,Men,24,Senior,2022-05-05,May,Returned,Amazon,VOLS797-KR-M,Sweatshirt,M,1,INR,845.00,HYDERABAD,TELANGANA,500075,IN
16575,405-2932165-8663517,2932165,Women,20,Junior,2022-05-05,May,Delivered,Amazon,VOLS510-KR-L,Sweatshirt,XL,1,INR,771.00,JAMSHEDPUR,JHARKHAND,831009,IN
16576,405-0372977-0769930,372977,Women,19,Junior,2022-05-05,May,Delivered,Amazon,VOLS013-KR-L,Topwear,S,1,INR,346.00,MUMBAI,MAHARASHTRA,400081,IN
16577,406-5583709-7049951,5583709,Women,26,Senior,2022-05-05,May,Delivered,VS Website,VOLS78-KR-NP-M,Sweatshirt,XS,1,INR,771.00,BENGALURU,KARNATAKA,560037,IN
16578,405-8008121-3588314,8008121,Men,28,Senior,2022-05-05,May,Delivered,VS Website,VOLS63-KR-NP-XXL,Sweatshirt,XXL,1,INR,635.00,BERHAMPUR,ODISHA,760010,IN
16579,171-1328020-8942738,1328020,Men,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS797-KR-XXXL,Sweatshirt,S,1,INR,788.00,PATNA,BIHAR,800003,IN
16580,405-1451435-4999508,1451435,Men,27,Senior,2022-05-05,May,Delivered,Flipkart,VOLS87-KR-PP-XXL,Activwear,L,1,INR,744.00,THIRUVALLA,KERALA,689106,IN
16581,403-0636448-5079531,636448,Women,23,Senior,2022-05-05,May,Delivered,Amazon,VOLS64-KR-NP-XXL,Sweatshirt,S,1,INR,699.00,AHMEDABAD,GUJARAT,380007,IN
16582,403-7444266-1361936,7444266,Men,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS9-SET-S,Activwear,XL,1,INR,724.00,BOISAR,MAHARASHTRA,401501,IN
16583,404-4774823-4765969,4774823,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS5-DR-L,T-Shirt,S,1,INR,377.00,SADASIVPET,TELANGANA,502291,IN
16584,404-8070111-4345117,8070111,Women,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS82-KR-PP-XL,Sweatshirt,XXL,1,INR,699.00,New Delhi,DELHI,110016,IN
16585,408-8162091-9984321,8162091,Women,23,Senior,2022-05-05,May,Returned,Amazon,VOLS69-KR-NP-XL,T-Shirt,M,1,INR,299.00,KARAIKAL,PUDUCHERRY,609609,IN
16586,408-3534972-0785126,3534972,Women,24,Senior,2022-05-05,May,Delivered,Amazon,VOLS5-DR-S,T-Shirt,XL,1,INR,487.00,JALANDHAR,PUNJAB,144003,IN
16587,406-7790736-0000335,7790736,Women,27,Senior,2022-05-05,May,Cancelled,Amazon,VOLS04,T-Shirt,3XL,1,INR,333.00,CHENNAI,TAMIL NADU,600031,IN
16588,407-9403552-9628311,9403552,Men,24,Senior,2022-05-05,May,Delivered,Flipkart,VOLS798-KR-XL,Sweatshirt,L,1,INR,824.00,GHAZIABAD,UTTAR PRADESH,201016,IN
16589,404-5745139-0286721,5745139,Men,33,Senior,2022-05-05,May,Delivered,Amazon,VOLS68-KR-NP-M,Activwear,L,1,INR,735.00,MUMBAI,MAHARASHTRA,400064,IN
16590,404-5745139-0286721,5745139,Women,21,Senior,2022-05-05,May,Delivered,Flipkart,VOLS9-DR-S,T-Shirt,L,1,INR,725.00,KHARAGPUR,WEST BENGAL,721301,IN
16591,404-1335223-4053118,1335223,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS567-KR-L,T-Shirt,XXL,1,INR,635.00,Dapoli Camp,MAHARASHTRA,415712,IN
16592,404-1335223-4053118,1335223,Women,29,Senior,2022-05-05,May,Delivered,Amazon,VOLS87-KR-DH-M,T-Shirt,XL,1,INR,481.00,ADOOR,KERALA,691554,IN
16593,404-1335223-4053118,1335223,Women,28,Senior,2022-05-05,May,Delivered,VS Website,VOLS74-KR-NP-S,T-Shirt,XXL,1,INR,533.00,JHANSI,UTTAR PRADESH,284002,IN
16594,408-4413653-6789928,4413653,Men,22,Senior,2022-05-05,May,Delivered,Flipkart,VOLS1-DR-XXL,Activwear,M,1,INR,735.00,THIRUVANANTHAPURAM,KERALA,695019,IN
16595,403-8505064-4299568,8505064,Women,28,Senior,2022-05-05,May,Delivered,Amazon,VOLS3-SKD-L,T-Shirt,L,1,INR,475.00,NEW DELHI,DELHI,110009,IN
16596,405-1201369-4869156,1201369,Women,28,Senior,2022-05-05,May,Cancelled,Amazon,VOLS797-KR-A-L,Topwear,Free,1,INR,698.00,GWALIOR,MADHYA PRADESH,474001,IN
16597,407-6972529-8341905,6972529,Women,28,Senior,2022-05-05,May,Delivered,Flipkart,VOLS8-TP-XS,T-Shirt,M,1,INR,371.00,HYDERABAD,TELANGANA,500040,IN
16598,407-3905313-8153133,3905313,Women,21,Senior,2022-05-05,May,Delivered,Flipkart,VOLS3-KR-XS,T-Shirt,L,1,INR,729.00,BILASPUR,HIMACHAL PRADESH,174027,IN
16599,403-6171280-9942761,6171280,Women,35,Senior,2022-05-05,May,Delivered,Flipkart,VOLS3-ST-SR-XL,Topwear,Free,1,INR,771.00,PANCHKULA,HARYANA,134109,IN
16600,403-7228693-6730748,7228693,Women,30,Senior,2022-05-05,May,Delivered,VS Website,VOLS461-KR-XL,Topwear,M,1,INR,518.00,BENGALURU,KARNATAKA,560043,IN
16601,408-2401155-5681144,2401155,Men,32,Senior,2022-05-05,May,Delivered,Amazon,VOLS2-TP-PJ-XL,Sweatshirt,XXL,1,INR,699.00,GURUGRAM,HARYANA,122004,IN
16602,405-1550072-6728321,1550072,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS16,Topwear,Free,1,INR,699.00,NEW DELHI,DELHI,110075,IN
16603,408-3857141-3821939,3857141,Women,22,Senior,2022-05-05,May,Delivered,Amazon,VOLS835-KR-XS,Sweatshirt,XXL,1,INR,899.00,MARALIA,JAMMU & KASHMIR,181101,IN
16604,407-3768592-6746769,3768592,Women,24,Senior,2022-05-05,May,Delivered,Amazon,VOLS87-KR-DH-L,Sweatshirt,XXL,1,INR,699.00,NAVI MUMBAI,MAHARASHTRA,410208,IN
16605,408-6991446-5621150,6991446,Men,24,Senior,2022-05-05,May,Delivered,Amazon,VOLS798-KR-XL,Activwear,M,1,INR,855.00,SATHUPALLY,TELANGANA,507303,IN
16606,171-9068034-2331520,9068034,Women,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS837-KR-M,T-Shirt,XS,1,INR,353.00,SALEM,TAMIL NADU,636007,IN
16607,171-0891084-8245949,891084,Women,26,Senior,2022-05-05,May,Delivered,Amazon,VOLS5-KR-XL,Sweatshirt,M,1,INR,828.00,WARANGAL,TELANGANA,506001,IN
16608,402-7226754-8253139,7226754,Women,22,Senior,2022-05-05,May,Delivered,Flipkart,VOLS795-KR-S,Sweatshirt,XS,1,INR,575.00,VASCO DA GAMA,GOA,403802,IN
16609,406-8419721-7573142,8419721,Women,25,Senior,2022-05-05,May,Delivered,Amazon,VOLS44-KR-NP-XXXL,Topwear,M,1,INR,487.00,MUMBAI,MAHARASHTRA,400012,IN
16610,408-1684902-2393942,1684902,Men,24,Senior,2022-05-05,May,Delivered,Flipkart,VOLS801-KR-XXXL,Activwear,M,1,INR,725.00,SECUNDERABAD,TELANGANA,500009,IN
16611,403-4335039-7065928,4335039,Women,18,Junior,2022-05-05,May,Cancelled,VS Website,VOLS1-DR-XXXL,T-Shirt,3XL,1,INR,469.00,SALEM,TAMIL NADU,636003,IN
16612,171-5535554-3357100,5535554,Women,28,Senior,2022-05-05,May,Delivered,Amazon,VOLS87-KR-NP-XS,T-Shirt,XL,1,INR,696.00,BENGALURU,KARNATAKA,560068,IN
16613,404-2631644-6125140,2631644,Women,26,Senior,2022-05-05,May,Delivered,Flipkart,VOLS08-KR-NP-XXXL,T-Shirt,XL,1,INR,517.00,INDORE,MADHYA PRADESH,452005,IN
16614,408-9072191-2991533,9072191,Women,26,Senior,2022-05-05,May,Delivered,Amazon,VOLS797-KR-XS,Topwear,Free,1,INR,435.00,NAGPUR,MAHARASHTRA,440025,IN
16615,405-7803294-3949159,7803294,Women,29,Senior,2022-05-05,May,Refunded,Amazon,VOLS5-SKD-M,T-Shirt,3XL,1,INR,283.00,SOLAPUR,MAHARASHTRA,413002,IN
16616,407-1895741-4417108,1895741,Women,33,Senior,2022-05-05,May,Delivered,Flipkart,VOLS8-DR-XL,T-Shirt,XXL,1,INR,362.00,HYDERABAD,TELANGANA,500036,IN
16617,403-6548438-8782741,6548438,Men,20,Junior,2022-05-05,May,Delivered,Amazon,VOLS9-DR-XXXL,Sweatshirt,M,1,INR,699.00,DORAHA,PUNJAB,141421,IN
16618,403-6548438-8782741,6548438,Women,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS3-SET-S,Topwear,M,1,INR,549.00,PIMPRI CHINCHWAD,MAHARASHTRA,411027,IN
16619,406-5661505-0013131,5661505,Men,30,Senior,2022-05-05,May,Delivered,Amazon,VOLS68-KR-NP-XL,Sweatshirt,XXL,2,INR,699.00,SOUTH WEST DELHI,DELHI,110075,IN
16620,406-5471133-1255561,5471133,Men,34,Senior,2022-05-05,May,Delivered,Amazon,VOLS0-DR-XXXL,Sweatshirt,S,1,INR,627.00,SECUNDERABAD,TELANGANA,500017,IN
